auto,1.5875000843164084,16.01062549751208,0.06853874740939458,0
auto,1.8375001200433967,204.13934480779247,0.018707798474147316,0
auto,2.127500161486702,291.1354755905689,0.015514854357377511,1
auto,2.2025001722047994,80.27620623352419,0.021381279483125515,0
auto,2.337500191497373,51.51490546670056,0.0152498484877843,0
auto,2.492500213648105,27.384861427551073,0.024714657305121224,0
auto,2.707500244373316,39.75847591237265,0.023750922674129822,0
auto,2.847500264380429,26.04769877635232,0.025336820169762807,0
auto,3.0025002865311614,597.0916683548908,0.02985105000703695,0
auto,3.097500300107417,193.9448404652604,0.017559364087260602,1
auto,3.5275003615578373,106.90900678635757,0.07847567703212603,0
auto,3.6775003829940305,50.86299066538646,0.06538105122227178,0
auto,3.7825003979993657,33.805996028342065,0.09385861885041427,0
auto,3.977500425866416,32.978254486912704,0.046919202223794754,0
auto,4.257500465880643,100.44352572220276,0.06869443634156254,0
auto,4.632500519471126,30.443601950205164,0.03277344847773578,0
auto,4.762500538049159,37.13520664603652,0.04106572193550703,0
auto,5.092500585208783,147.02828499205674,0.16630668593152184,0
auto,5.212500602357737,157.51196197487587,0.05384328970632415,0
auto,5.337500620221232,62.24015813877577,0.04840573403299723,0
